activity,subject,variable,average
WALKING_DOWNSTAIRS,27,fBodyBodyGyroMagMeanFreq,0.09885279089318182
WALKING_DOWNSTAIRS,27,fBodyBodyGyroMagStd,-0.3979841955681818
WALKING_DOWNSTAIRS,27,fBodyGyroMeanFreqX,-0.18181274658636365
WALKING_DOWNSTAIRS,27,fBodyGyroMeanFreqY,0.2321868966475
WALKING_DOWNSTAIRS,27,fBodyGyroMeanFreqZ,0.03672384922511364
WALKING_DOWNSTAIRS,27,fBodyGyroMeanX,-0.29662861150000003
WALKING_DOWNSTAIRS,27,fBodyGyroMeanY,-0.40213281061136363
WALKING_DOWNSTAIRS,27,fBodyGyroMeanZ,-0.14490490411363638
WALKING_DOWNSTAIRS,27,fBodyGyroStdX,-0.39096843643181817
WALKING_DOWNSTAIRS,27,fBodyGyroStdY,-0.5430332465909091
WALKING_DOWNSTAIRS,27,fBodyGyroStdZ,-0.3678160465909091
WALKING_DOWNSTAIRS,27,tBodyAccJerkMagMean,-0.11542121062499999
WALKING_DOWNSTAIRS,27,tBodyAccJerkMagStd,-0.03863674228181818
WALKING_DOWNSTAIRS,27,tBodyAccJerkMeanX,0.09362732202954546
WALKING_DOWNSTAIRS,27,tBodyAccJerkMeanY,0.015986946936363634
WALKING_DOWNSTAIRS,27,tBodyAccJerkMeanZ,-0.009850347509090909
WALKING_DOWNSTAIRS,27,tBodyAccJerkStdX,-0.0035833888272727276
WALKING_DOWNSTAIRS,27,tBodyAccJerkStdY,-0.13852810411363636
WALKING_DOWNSTAIRS,27,tBodyAccJerkStdZ,-0.4093109184090909
WALKING_DOWNSTAIRS,27,tBodyAccMagMean,0.10807138286136364
WALKING_DOWNSTAIRS,27,tBodyAccMagStd,0.12117627786363636
WALKING_DOWNSTAIRS,27,tBodyAccMeanX,0.2975441875
WALKING_DOWNSTAIRS,27,tBodyAccMeanY,-0.01355644671590909
WALKING_DOWNSTAIRS,27,tBodyAccMeanZ,-0.11283769468863636
WALKING_DOWNSTAIRS,27,tBodyAccStdX,0.16740753109090908
WALKING_DOWNSTAIRS,27,tBodyAccStdY,-0.09797100295227272
WALKING_DOWNSTAIRS,27,tBodyAccStdZ,-0.2400407833409091
WALKING_DOWNSTAIRS,27,tBodyGyroJerkMagMean,-0.4405465861363636
WALKING_DOWNSTAIRS,27,tBodyGyroJerkMagStd,-0.46580753354772725
WALKING_DOWNSTAIRS,27,tBodyGyroJerkMeanX,-0.051581475427272726
WALKING_DOWNSTAIRS,27,tBodyGyroJerkMeanY,-0.06420235742272727
WALKING_DOWNSTAIRS,27,tBodyGyroJerkMeanZ,-0.06210437005454546
WALKING_DOWNSTAIRS,27,tBodyGyroJerkStdX,-0.49383761340909094
WALKING_DOWNSTAIRS,27,tBodyGyroJerkStdY,-0.4594592956818182
WALKING_DOWNSTAIRS,27,tBodyGyroJerkStdZ,-0.3072682622727273
WALKING_DOWNSTAIRS,27,tBodyGyroMagMean,-0.16478320653636364
WALKING_DOWNSTAIRS,27,tBodyGyroMagStd,-0.3079520898409091
WALKING_DOWNSTAIRS,27,tBodyGyroMeanX,-0.15982655190522727
WALKING_DOWNSTAIRS,27,tBodyGyroMeanY,-0.016313159054545452
WALKING_DOWNSTAIRS,27,tBodyGyroMeanZ,0.1526950276090909
WALKING_DOWNSTAIRS,27,tBodyGyroStdX,-0.3637229083863636
WALKING_DOWNSTAIRS,27,tBodyGyroStdY,-0.48181336795454544
WALKING_DOWNSTAIRS,27,tBodyGyroStdZ,-0.25784615738636363
WALKING_DOWNSTAIRS,27,tGravityAccMagMean,0.10807138286136364
WALKING_DOWNSTAIRS,27,tGravityAccMagStd,0.12117627786363636
WALKING_DOWNSTAIRS,27,tGravityAccMeanX,0.9313801786363636
WALKING_DOWNSTAIRS,27,tGravityAccMeanY,-0.16693877477272728
WALKING_DOWNSTAIRS,27,tGravityAccMeanZ,-0.14004761412272726
WALKING_DOWNSTAIRS,27,tGravityAccStdX,-0.946975165
WALKING_DOWNSTAIRS,27,tGravityAccStdY,-0.9349639931818182
WALKING_DOWNSTAIRS,27,tGravityAccStdZ,-0.9209215215909091
WALKING_DOWNSTAIRS,28,fBodyAccJerkMeanFreqX,-0.27694182367391307
WALKING_DOWNSTAIRS,28,fBodyAccJerkMeanFreqY,-0.39368148454347823
WALKING_DOWNSTAIRS,28,fBodyAccJerkMeanFreqZ,-0.07363251074891304
WALKING_DOWNSTAIRS,28,fBodyAccJerkMeanX,-0.026867698232608695
WALKING_DOWNSTAIRS,28,fBodyAccJerkMeanY,-0.012703972045652172
WALKING_DOWNSTAIRS,28,fBodyAccJerkMeanZ,-0.3652874347173913
WALKING_DOWNSTAIRS,28,fBodyAccJerkStdX,-0.09801122936956522
WALKING_DOWNSTAIRS,28,fBodyAccJerkStdY,-0.0017539195456521743
WALKING_DOWNSTAIRS,28,fBodyAccJerkStdZ,-0.4884883517391304
WALKING_DOWNSTAIRS,28,fBodyAccMagMean,0.18884000769565218
WALKING_DOWNSTAIRS,28,fBodyAccMagMeanFreq,0.040697720647608696
WALKING_DOWNSTAIRS,28,fBodyAccMagStd,-0.07405859767608695
WALKING_DOWNSTAIRS,28,fBodyAccMeanFreqX,-0.3511952676086957
WALKING_DOWNSTAIRS,28,fBodyAccMeanFreqY,0.011607620636956523
WALKING_DOWNSTAIRS,28,fBodyAccMeanFreqZ,0.2020303120673913
WALKING_DOWNSTAIRS,28,fBodyAccMeanX,0.0890721752173913
WALKING_DOWNSTAIRS,28,fBodyAccMeanY,0.18644173386956522
WALKING_DOWNSTAIRS,28,fBodyAccMeanZ,-0.3081616341956522
WALKING_DOWNSTAIRS,28,fBodyAccStdX,0.13779708282608696
WALKING_DOWNSTAIRS,28,fBodyAccStdY,0.06530119984391304
WALKING_DOWNSTAIRS,28,fBodyAccStdZ,-0.41694028304347824
WALKING_DOWNSTAIRS,28,fBodyBodyAccJerkMagMean,-0.012882382732608695
WALKING_DOWNSTAIRS,28,fBodyBodyAccJerkMagMeanFreq,0.05459982745217391
WALKING_DOWNSTAIRS,28,fBodyBodyAccJerkMagStd,-0.08835985236956521
WALKING_DOWNSTAIRS,28,fBodyBodyGyroJerkMagMean,-0.3967207143478261
WALKING_DOWNSTAIRS,28,fBodyBodyGyroJerkMagMeanFreq,0.1312601262169565
WALKING_DOWNSTAIRS,28,fBodyBodyGyroJerkMagStd,-0.4647222443478261
WALKING_DOWNSTAIRS,28,fBodyBodyGyroMagMean,-0.22335479392173913
WALKING_DOWNSTAIRS,28,fBodyBodyGyroMagMeanFreq,0.11488905261543478
WALKING_DOWNSTAIRS,28,fBodyBodyGyroMagStd,-0.3629038367173913
WALKING_DOWNSTAIRS,28,fBodyGyroMeanFreqX,-0.09230218071739131
WALKING_DOWNSTAIRS,28,fBodyGyroMeanFreqY,-0.06453071650652174
WALKING_DOWNSTAIRS,28,fBodyGyroMeanFreqZ,-0.012251230826086956
WALKING_DOWNSTAIRS,28,fBodyGyroMeanX,-0.029996996304347826
WALKING_DOWNSTAIRS,28,fBodyGyroMeanY,-0.21710015760869567
WALKING_DOWNSTAIRS,28,fBodyGyroMeanZ,-0.18439233707173913
WALKING_DOWNSTAIRS,28,fBodyGyroStdX,-0.34545334608695655
WALKING_DOWNSTAIRS,28,fBodyGyroStdY,-0.2931083645652174
WALKING_DOWNSTAIRS,28,fBodyGyroStdZ,-0.4165058863043478
WALKING_DOWNSTAIRS,28,tBodyAccJerkMagMean,-0.07075602791304347
WALKING_DOWNSTAIRS,28,tBodyAccJerkMagStd,-0.04188726099347826
WALKING_DOWNSTAIRS,28,tBodyAccJerkMeanX,0.09726534578913043
WALKING_DOWNSTAIRS,28,tBodyAccJerkMeanY,0.014345090341304347
WALKING_DOWNSTAIRS,28,tBodyAccJerkMeanZ,0.001239501413043478
WALKING_DOWNSTAIRS,28,tBodyAccJerkStdX,-0.01676522277826087
WALKING_DOWNSTAIRS,28,tBodyAccJerkStdY,0.026553013369565216
WALKING_DOWNSTAIRS,28,tBodyAccJerkStdZ,-0.42705326130434784
WALKING_DOWNSTAIRS,28,tBodyAccMagMean,0.10435921658043479
WALKING_DOWNSTAIRS,28,tBodyAccMagStd,0.1354655639326087
WALKING_DOWNSTAIRS,28,tBodyAccMeanX,0.2936420765217391
WALKING_DOWNSTAIRS,28,tBodyAccMeanY,-0.022023046591304347
WALKING_DOWNSTAIRS,28,tBodyAccMeanZ,-0.10858897408913043
WALKING_DOWNSTAIRS,28,tBodyAccStdX,0.12571288794347826
WALKING_DOWNSTAIRS,28,tBodyAccStdY,0.15649664650434783
WALKING_DOWNSTAIRS,28,tBodyAccStdZ,-0.3410318115217391
WALKING_DOWNSTAIRS,28,tBodyGyroJerkMagMean,-0.3404173055652174
WALKING_DOWNSTAIRS,28,tBodyGyroJerkMagStd,-0.4071323354347826
WALKING_DOWNSTAIRS,28,tBodyGyroJerkMeanX,-0.02664929775652174
WALKING_DOWNSTAIRS,28,tBodyGyroJerkMeanY,-0.05704108651369565
WALKING_DOWNSTAIRS,28,tBodyGyroJerkMeanZ,-0.07761739314608695
WALKING_DOWNSTAIRS,28,tBodyGyroJerkStdX,-0.16394489726086955
WALKING_DOWNSTAIRS,28,tBodyGyroJerkStdY,-0.4245678784782609
WALKING_DOWNSTAIRS,28,tBodyGyroJerkStdZ,-0.3362127341304348
WALKING_DOWNSTAIRS,28,tBodyGyroMagMean,-0.06824632402608696
WALKING_DOWNSTAIRS,28,tBodyGyroMagStd,-0.22448414468913044
WALKING_DOWNSTAIRS,28,tBodyGyroMeanX,-0.14109630950217392
WALKING_DOWNSTAIRS,28,tBodyGyroMeanY,0.007105642867630435
WALKING_DOWNSTAIRS,28,tBodyGyroMeanZ,0.1386224255847826
WALKING_DOWNSTAIRS,28,tBodyGyroStdX,-0.2681063309913043
WALKING_DOWNSTAIRS,28,tBodyGyroStdY,-0.2593686868478261
WALKING_DOWNSTAIRS,28,tBodyGyroStdZ,-0.3070250063043478
WALKING_DOWNSTAIRS,28,tGravityAccMagMean,0.10435921658043479
WALKING_DOWNSTAIRS,28,tGravityAccMagStd,0.1354655639326087
WALKING_DOWNSTAIRS,28,tGravityAccMeanX,0.9292916804347826
WALKING_DOWNSTAIRS,28,tGravityAccMeanY,-0.2358971052173913
WALKING_DOWNSTAIRS,28,tGravityAccMeanZ,-0.12147725578260869
WALKING_DOWNSTAIRS,28,tGravityAccStdX,-0.9569215423913043
WALKING_DOWNSTAIRS,28,tGravityAccStdY,-0.948404212173913
WALKING_DOWNSTAIRS,28,tGravityAccStdZ,-0.91705975
WALKING_DOWNSTAIRS,29,fBodyAccJerkMeanFreqX,-0.27016102295833333
WALKING_DOWNSTAIRS,29,fBodyAccJerkMeanFreqY,-0.20652579052916667
WALKING_DOWNSTAIRS,29,fBodyAccJerkMeanFreqZ,-0.13591089715416665
WALKING_DOWNSTAIRS,29,fBodyAccJerkMeanX,-0.03824582133333333
WALKING_DOWNSTAIRS,29,fBodyAccJerkMeanY,-0.09778506595416667
WALKING_DOWNSTAIRS,29,fBodyAccJerkMeanZ,-0.411173451875
WALKING_DOWNSTAIRS,29,fBodyAccJerkStdX,-0.09863791562291667
WALKING_DOWNSTAIRS,29,fBodyAccJerkStdY,-0.12038152122083333
WALKING_DOWNSTAIRS,29,fBodyAccJerkStdZ,-0.547320886875
WALKING_DOWNSTAIRS,29,fBodyAccMagMean,0.11597396815833333
WALKING_DOWNSTAIRS,29,fBodyAccMagMeanFreq,0.020422311380833332
WALKING_DOWNSTAIRS,29,fBodyAccMagStd,-0.033086811122916664
WALKING_DOWNSTAIRS,29,fBodyAccMeanFreqX,-0.4038704345833333
WALKING_DOWNSTAIRS,29,fBodyAccMeanFreqY,0.1828974943125
WALKING_DOWNSTAIRS,29,fBodyAccMeanFreqZ,0.045375675810624995
WALKING_DOWNSTAIRS,29,fBodyAccMeanX,0.11066320024416666
WALKING_DOWNSTAIRS,29,fBodyAccMeanY,-0.02122937175
WALKING_DOWNSTAIRS,29,fBodyAccMeanZ,-0.2666921502083333
WALKING_DOWNSTAIRS,29,fBodyAccStdX,0.18743862427083333
WALKING_DOWNSTAIRS,29,fBodyAccStdY,-0.23934905364166667
WALKING_DOWNSTAIRS,29,fBodyAccStdZ,-0.2620732420458333
WALKING_DOWNSTAIRS,29,fBodyBodyAccJerkMagMean,4.4889630479166706e-4
WALKING_DOWNSTAIRS,29,fBodyBodyAccJerkMagMeanFreq,0.03273229717916667
WALKING_DOWNSTAIRS,29,fBodyBodyAccJerkMagStd,-0.07977143248541667
WALKING_DOWNSTAIRS,29,fBodyBodyGyroJerkMagMean,-0.5965786260416667
WALKING_DOWNSTAIRS,29,fBodyBodyGyroJerkMagMeanFreq,0.08447372472708334
WALKING_DOWNSTAIRS,29,fBodyBodyGyroJerkMagStd,-0.6266759820833333
WALKING_DOWNSTAIRS,29,fBodyBodyGyroMagMean,-0.381459881875
WALKING_DOWNSTAIRS,29,fBodyBodyGyroMagMeanFreq,-0.1015920763425
WALKING_DOWNSTAIRS,29,fBodyBodyGyroMagStd,-0.32302457509854166
WALKING_DOWNSTAIRS,29,fBodyGyroMeanFreqX,-0.17230040328562501
WALKING_DOWNSTAIRS,29,fBodyGyroMeanFreqY,-0.376915788125
WALKING_DOWNSTAIRS,29,fBodyGyroMeanFreqZ,-0.020165650250833334
WALKING_DOWNSTAIRS,29,fBodyGyroMeanX,-0.18941800145
WALKING_DOWNSTAIRS,29,fBodyGyroMeanY,-0.46312503208333333
WALKING_DOWNSTAIRS,29,fBodyGyroMeanZ,-0.19922589447916667
WALKING_DOWNSTAIRS,29,fBodyGyroStdX,-0.3191231379479167
WALKING_DOWNSTAIRS,29,fBodyGyroStdY,-0.35487268958333335
WALKING_DOWNSTAIRS,29,fBodyGyroStdZ,-0.4161658458333333
WALKING_DOWNSTAIRS,29,tBodyAccJerkMagMean,-0.13863762445416666
WALKING_DOWNSTAIRS,29,tBodyAccJerkMagStd,-0.030769337204166667
WALKING_DOWNSTAIRS,29,tBodyAccJerkMeanX,0.06368719654791667
WALKING_DOWNSTAIRS,29,tBodyAccJerkMeanY,6.210169687500051e-4
WALKING_DOWNSTAIRS,29,tBodyAccJerkMeanZ,-0.014064298310416671
WALKING_DOWNSTAIRS,29,tBodyAccJerkStdX,-0.023952574044375
WALKING_DOWNSTAIRS,29,tBodyAccJerkStdY,-0.07734083835625
WALKING_DOWNSTAIRS,29,tBodyAccJerkStdZ,-0.478764185
WALKING_DOWNSTAIRS,29,tBodyAccMagMean,0.10370516566666667
WALKING_DOWNSTAIRS,29,tBodyAccMagStd,0.1344811501875
WALKING_DOWNSTAIRS,29,tBodyAccMeanX,0.2931404410833333
WALKING_DOWNSTAIRS,29,tBodyAccMeanY,-0.01494121505625
WALKING_DOWNSTAIRS,29,tBodyAccMeanZ,-0.09813399848958333
WALKING_DOWNSTAIRS,29,tBodyAccStdX,0.16738360245833334
WALKING_DOWNSTAIRS,29,tBodyAccStdY,-0.12246346700624999
WALKING_DOWNSTAIRS,29,tBodyAccStdZ,-0.22317799987916667
WALKING_DOWNSTAIRS,29,tBodyGyroJerkMagMean,-0.5391744564583333
WALKING_DOWNSTAIRS,29,tBodyGyroJerkMagStd,-0.59705704875
WALKING_DOWNSTAIRS,29,tBodyGyroJerkMeanX,-0.07439864699791666
WALKING_DOWNSTAIRS,29,tBodyGyroJerkMeanY,-0.06714823053645834
WALKING_DOWNSTAIRS,29,tBodyGyroJerkMeanZ,-0.03596484302708333
WALKING_DOWNSTAIRS,29,tBodyGyroJerkStdX,-0.3478075569583333
WALKING_DOWNSTAIRS,29,tBodyGyroJerkStdY,-0.6934690358333333
WALKING_DOWNSTAIRS,29,tBodyGyroJerkStdZ,-0.37976940645833335
WALKING_DOWNSTAIRS,29,tBodyGyroMagMean,-0.12296810881666666
WALKING_DOWNSTAIRS,29,tBodyGyroMagStd,-0.26740979843125
WALKING_DOWNSTAIRS,29,tBodyGyroMeanX,-0.03741260709572917
WALKING_DOWNSTAIRS,29,tBodyGyroMeanY,-0.08510458898958333
WALKING_DOWNSTAIRS,29,tBodyGyroMeanZ,0.08222440746666666
WALKING_DOWNSTAIRS,29,tBodyGyroStdX,-0.28207725750833335
WALKING_DOWNSTAIRS,29,tBodyGyroStdY,-0.3904601377083333
WALKING_DOWNSTAIRS,29,tBodyGyroStdZ,-0.3111226154166667
WALKING_DOWNSTAIRS,29,tGravityAccMagMean,0.10370516566666667
WALKING_DOWNSTAIRS,29,tGravityAccMagStd,0.1344811501875
WALKING_DOWNSTAIRS,29,tGravityAccMeanX,0.948486215
WALKING_DOWNSTAIRS,29,tGravityAccMeanY,-0.07609629522916667
WALKING_DOWNSTAIRS,29,tGravityAccMeanZ,0.09196504541666667
WALKING_DOWNSTAIRS,29,tGravityAccStdX,-0.9417361925
WALKING_DOWNSTAIRS,29,tGravityAccStdY,-0.91390306375
WALKING_DOWNSTAIRS,29,tGravityAccStdZ,-0.8693009047916667
WALKING_DOWNSTAIRS,30,fBodyAccJerkMeanFreqX,-0.30711665013709677
WALKING_DOWNSTAIRS,30,fBodyAccJerkMeanFreqY,-0.4250516548870968
WALKING_DOWNSTAIRS,30,fBodyAccJerkMeanFreqZ,-0.1683406982032258
WALKING_DOWNSTAIRS,30,fBodyAccJerkMeanX,-0.23492314663387098
WALKING_DOWNSTAIRS,30,fBodyAccJerkMeanY,-0.22499278043225807
WALKING_DOWNSTAIRS,30,fBodyAccJerkMeanZ,-0.39968869403225804
WALKING_DOWNSTAIRS,30,fBodyAccJerkStdX,-0.2898027294032258
WALKING_DOWNSTAIRS,30,fBodyAccJerkStdY,-0.21743201925806452
WALKING_DOWNSTAIRS,30,fBodyAccJerkStdZ,-0.5355150483870967
WALKING_DOWNSTAIRS,30,fBodyAccMagMean,0.004101510343548387
WALKING_DOWNSTAIRS,30,fBodyAccMagMeanFreq,-0.07248276493387097
WALKING_DOWNSTAIRS,30,fBodyAccMagStd,-0.1785351732685484
WALKING_DOWNSTAIRS,30,fBodyAccMeanFreqX,-0.4633028770967742
WALKING_DOWNSTAIRS,30,fBodyAccMeanFreqY,-0.06409456455967742
WALKING_DOWNSTAIRS,30,fBodyAccMeanFreqZ,0.042880988962903224
WALKING_DOWNSTAIRS,30,fBodyAccMeanX,-0.10696695708709678
WALKING_DOWNSTAIRS,30,fBodyAccMeanY,-0.021663705424193547
WALKING_DOWNSTAIRS,30,fBodyAccMeanZ,-0.2580673666612903
WALKING_DOWNSTAIRS,30,fBodyAccStdX,-0.0405257091567742
WALKING_DOWNSTAIRS,30,fBodyAccStdY,-0.09346826137741936
WALKING_DOWNSTAIRS,30,fBodyAccStdZ,-0.2573933722870968
WALKING_DOWNSTAIRS,30,fBodyBodyAccJerkMagMean,-0.12596140036774195
WALKING_DOWNSTAIRS,30,fBodyBodyAccJerkMagMeanFreq,-0.12521038875758064
WALKING_DOWNSTAIRS,30,fBodyBodyAccJerkMagStd,-0.13312430461257743
WALKING_DOWNSTAIRS,30,fBodyBodyGyroJerkMagMean,-0.617578814032258
WALKING_DOWNSTAIRS,30,fBodyBodyGyroJerkMagMeanFreq,0.022715839320967744
WALKING_DOWNSTAIRS,30,fBodyBodyGyroJerkMagStd,-0.6455039424193548
WALKING_DOWNSTAIRS,30,fBodyBodyGyroMagMean,-0.356772347348871
WALKING_DOWNSTAIRS,30,fBodyBodyGyroMagMeanFreq,-0.17593134878225805
WALKING_DOWNSTAIRS,30,fBodyBodyGyroMagStd,-0.25236188257258063
WALKING_DOWNSTAIRS,30,fBodyGyroMeanFreqX,-0.39577015067741933
WALKING_DOWNSTAIRS,30,fBodyGyroMeanFreqY,-0.28646707827419354
WALKING_DOWNSTAIRS,30,fBodyGyroMeanFreqZ,-0.25276285682258065
WALKING_DOWNSTAIRS,30,fBodyGyroMeanX,-0.26306162806935485
WALKING_DOWNSTAIRS,30,fBodyGyroMeanY,-0.3480651196774194
WALKING_DOWNSTAIRS,30,fBodyGyroMeanZ,-0.2637207638548387
WALKING_DOWNSTAIRS,30,fBodyGyroStdX,-0.2783865963382258
WALKING_DOWNSTAIRS,30,fBodyGyroStdY,-0.2557320549516129
WALKING_DOWNSTAIRS,30,fBodyGyroStdZ,-0.37154147612903227
WALKING_DOWNSTAIRS,30,tBodyAccJerkMagMean,-0.29373880162258065
WALKING_DOWNSTAIRS,30,tBodyAccJerkMagStd,-0.12528318451290324
WALKING_DOWNSTAIRS,30,tBodyAccJerkMeanX,0.08839330370483871
WALKING_DOWNSTAIRS,30,tBodyAccJerkMeanY,-0.007561107541935486
WALKING_DOWNSTAIRS,30,tBodyAccJerkMeanZ,-0.011830142303225807
WALKING_DOWNSTAIRS,30,tBodyAccJerkStdX,-0.22664390112096774
WALKING_DOWNSTAIRS,30,tBodyAccJerkStdY,-0.1946560965564516
WALKING_DOWNSTAIRS,30,tBodyAccJerkStdZ,-0.4670701533870968
WALKING_DOWNSTAIRS,30,tBodyAccMagMean,-0.03739011224693548
WALKING_DOWNSTAIRS,30,tBodyAccMagStd,-0.013577120882258065
WALKING_DOWNSTAIRS,30,tBodyAccMeanX,0.28319064696774193
WALKING_DOWNSTAIRS,30,tBodyAccMeanY,-0.01743839002048387
WALKING_DOWNSTAIRS,30,tBodyAccMeanZ,-0.09997814223225807
WALKING_DOWNSTAIRS,30,tBodyAccStdX,-0.05777031635483871
WALKING_DOWNSTAIRS,30,tBodyAccStdY,-0.02726280777096774
WALKING_DOWNSTAIRS,30,tBodyAccStdZ,-0.2172756902903226
WALKING_DOWNSTAIRS,30,tBodyGyroJerkMagMean,-0.5743370064516129
WALKING_DOWNSTAIRS,30,tBodyGyroJerkMagStd,-0.6176620735483871
WALKING_DOWNSTAIRS,30,tBodyGyroJerkMeanX,-0.06159545838709678
WALKING_DOWNSTAIRS,30,tBodyGyroJerkMeanY,-0.04968076402580645
WALKING_DOWNSTAIRS,30,tBodyGyroJerkMeanZ,-0.05435952293225806
WALKING_DOWNSTAIRS,30,tBodyGyroJerkStdX,-0.5427645070967742
WALKING_DOWNSTAIRS,30,tBodyGyroJerkStdY,-0.6137963030645162
WALKING_DOWNSTAIRS,30,tBodyGyroJerkStdZ,-0.49888285403225807
WALKING_DOWNSTAIRS,30,tBodyGyroMagMean,-0.09553732053387097
WALKING_DOWNSTAIRS,30,tBodyGyroMagStd,-0.20826754203225806
WALKING_DOWNSTAIRS,30,tBodyGyroMeanX,-0.07455913017596774
WALKING_DOWNSTAIRS,30,tBodyGyroMeanY,-0.06931124119516129
WALKING_DOWNSTAIRS,30,tBodyGyroMeanZ,0.08957677970645161
WALKING_DOWNSTAIRS,30,tBodyGyroStdX,-0.26592316089516127
WALKING_DOWNSTAIRS,30,tBodyGyroStdY,-0.2853924163548387
WALKING_DOWNSTAIRS,30,tBodyGyroStdZ,-0.29537036283870965
WALKING_DOWNSTAIRS,30,tGravityAccMagMean,-0.03739011224693548
WALKING_DOWNSTAIRS,30,tGravityAccMagStd,-0.013577120882258065
WALKING_DOWNSTAIRS,30,tGravityAccMeanX,0.9580004914516129
WALKING_DOWNSTAIRS,30,tGravityAccMeanY,-0.12671037190322582
WALKING_DOWNSTAIRS,30,tGravityAccMeanZ,0.02880816746532258
WALKING_DOWNSTAIRS,30,tGravityAccStdX,-0.9588903887096775
WALKING_DOWNSTAIRS,30,tGravityAccStdY,-0.9186787524193548
WALKING_DOWNSTAIRS,30,tGravityAccStdZ,-0.87766706
WALKING_UPSTAIRS,1,fBodyAccJerkMeanFreqX,-0.3770231283018868
WALKING_UPSTAIRS,1,fBodyAccJerkMeanFreqY,-0.5094955316981132
WALKING_UPSTAIRS,1,fBodyAccJerkMeanFreqZ,-0.5511042841509434
WALKING_UPSTAIRS,1,fBodyAccJerkMeanX,-0.47987524566037737
WALKING_UPSTAIRS,1,fBodyAccJerkMeanY,-0.41344458754716984
WALKING_UPSTAIRS,1,fBodyAccJerkMeanZ,-0.6854743539622642
WALKING_UPSTAIRS,1,fBodyAccJerkStdX,-0.46190702584905663
WALKING_UPSTAIRS,1,fBodyAccJerkStdY,-0.38177706528301886
WALKING_UPSTAIRS,1,fBodyAccJerkStdZ,-0.726040200754717
WALKING_UPSTAIRS,1,fBodyAccMagMean,-0.35239594471698116
WALKING_UPSTAIRS,1,fBodyAccMagMeanFreq,-0.09774334964150944
WALKING_UPSTAIRS,1,fBodyAccMagStd,-0.41626010150943393
WALKING_UPSTAIRS,1,fBodyAccMeanFreqX,-0.4187350003773585
WALKING_UPSTAIRS,1,fBodyAccMeanFreqY,-0.16069721351698113
WALKING_UPSTAIRS,1,fBodyAccMeanFreqZ,-0.5201147935849056
WALKING_UPSTAIRS,1,fBodyAccMeanX,-0.4043217841509434
WALKING_UPSTAIRS,1,fBodyAccMeanY,-0.19097672081132075
WALKING_UPSTAIRS,1,fBodyAccMeanZ,-0.4333497020754717
WALKING_UPSTAIRS,1,fBodyAccStdX,-0.3374281886792453
WALKING_UPSTAIRS,1,fBodyAccStdY,0.021769510656603774
WALKING_UPSTAIRS,1,fBodyAccStdZ,0.08595655438490565
WALKING_UPSTAIRS,1,fBodyBodyAccJerkMagMean,-0.4426521624528302
WALKING_UPSTAIRS,1,fBodyBodyAccJerkMagMeanFreq,0.08535240915471698
WALKING_UPSTAIRS,1,fBodyBodyAccJerkMagStd,-0.5330598537735849
WALKING_UPSTAIRS,1,fBodyBodyGyroJerkMagMean,-0.6346650820754717
WALKING_UPSTAIRS,1,fBodyBodyGyroJerkMagMeanFreq,0.11427734245471699
WALKING_UPSTAIRS,1,fBodyBodyGyroJerkMagStd,-0.693930521509434
WALKING_UPSTAIRS,1,fBodyBodyGyroMagMean,-0.3259614573962264
WALKING_UPSTAIRS,1,fBodyBodyGyroMagMeanFreq,-0.21930337611056605
WALKING_UPSTAIRS,1,fBodyBodyGyroMagStd,-0.18298551826415094
WALKING_UPSTAIRS,1,fBodyGyroMeanFreqX,-0.18745024773773586
WALKING_UPSTAIRS,1,fBodyGyroMeanFreqY,-0.4735747866037736
WALKING_UPSTAIRS,1,fBodyGyroMeanFreqZ,-0.13337390425849058
WALKING_UPSTAIRS,1,fBodyGyroMeanX,-0.4926116679245283
WALKING_UPSTAIRS,1,fBodyGyroMeanY,-0.3194746090566038
WALKING_UPSTAIRS,1,fBodyGyroMeanZ,-0.4535972130188679
WALKING_UPSTAIRS,1,fBodyGyroStdX,-0.565892490754717
WALKING_UPSTAIRS,1,fBodyGyroStdY,0.15153890556603775
WALKING_UPSTAIRS,1,fBodyGyroStdZ,-0.57170784
WALKING_UPSTAIRS,1,tBodyAccJerkMagMean,-0.4665034462264151
WALKING_UPSTAIRS,1,tBodyAccJerkMagStd,-0.4789916220754717
WALKING_UPSTAIRS,1,tBodyAccJerkMeanX,0.10137272992264151
WALKING_UPSTAIRS,1,tBodyAccJerkMeanY,0.019486307618867927
WALKING_UPSTAIRS,1,tBodyAccJerkMeanZ,-0.04556254491132076
WALKING_UPSTAIRS,1,tBodyAccJerkStdX,-0.44684388773584904
WALKING_UPSTAIRS,1,tBodyAccJerkStdY,-0.37827442603773587
WALKING_UPSTAIRS,1,tBodyAccJerkStdZ,-0.7065935309433963
WALKING_UPSTAIRS,1,tBodyAccMagMean,-0.12992763073584906
WALKING_UPSTAIRS,1,tBodyAccMagStd,-0.32497092924528304
WALKING_UPSTAIRS,1,tBodyAccMeanX,0.2554616896226415
WALKING_UPSTAIRS,1,tBodyAccMeanY,-0.023953149264339623
WALKING_UPSTAIRS,1,tBodyAccMeanZ,-0.09730200209433962
WALKING_UPSTAIRS,1,tBodyAccStdX,-0.35470802509433963
WALKING_UPSTAIRS,1,tBodyAccStdY,-0.0023202650169811324
WALKING_UPSTAIRS,1,tBodyAccStdZ,-0.019479238847169813
